1.075972557067871094e+00
1.071320056915283203e+00
1.047927975654602051e+00
9.941160678863525391e-01
9.915524721145629883e-01
1.075782060623168945e+00
9.580044746398925781e-01
9.491876959800720215e-01
1.259519338607788086e+00
1.188223481178283691e+00
1.296269774436950684e+00
1.041352748870849609e+00
1.001594305038452148e+00
1.245160579681396484e+00
1.064491510391235352e+00
1.093302488327026367e+00
1.270436048507690430e+00
1.211667776107788086e+00
1.120838642120361328e+00
1.175611615180969238e+00
1.113322019577026367e+00
9.587099552154541016e-01
1.146387457847595215e+00
1.121971845626831055e+00
1.105030536651611328e+00
1.259700655937194824e+00
1.218198418617248535e+00
1.080096006393432617e+00
1.066416978836059570e+00
1.057505965232849121e+00
9.973006844520568848e-01
9.574155807495117188e-01
1.105116367340087891e+00
1.002704620361328125e+00
9.847239255905151367e-01
1.200453400611877441e+00
1.133426904678344727e+00
1.264530181884765625e+00
1.091100454330444336e+00
1.008642315864562988e+00
1.248425364494323730e+00
1.038279414176940918e+00
1.136780738830566406e+00
1.254914760589599609e+00
1.146929264068603516e+00
1.074503183364868164e+00
1.109472870826721191e+00
1.177164554595947266e+00
9.528003931045532227e-01
1.129379868507385254e+00
1.113376736640930176e+00
1.168684482574462891e+00
1.266628384590148926e+00
1.202492594718933105e+00
1.103863835334777832e+00
1.082987308502197266e+00
1.081320166587829590e+00
1.014081954956054688e+00
1.000359773635864258e+00
1.102131366729736328e+00
1.040568351745605469e+00
1.007207393646240234e+00
1.129828929901123047e+00
1.127719879150390625e+00
1.291328549385070801e+00
1.099467039108276367e+00
1.071910142898559570e+00
1.311016678810119629e+00
1.047325968742370605e+00
1.251530289649963379e+00
1.306420803070068359e+00
1.118356943130493164e+00
1.032841920852661133e+00
1.068997859954833984e+00
1.219239234924316406e+00
1.014390468597412109e+00
1.307087898254394531e+00
1.062626838684082031e+00
1.229714035987854004e+00
1.452504992485046387e+00
1.196181058883666992e+00
1.112253427505493164e+00
1.082208871841430664e+00
